id,description
7754,"Revivez l'essor prodigieux et le destin exceptionnel que Montpellier s'est forgé au cours des siècles : optez pour une découverte du centre historique de Montpellier avec notre visite de 2h.

Un voyage de mille ans au fil des ruelles du centre historique pour vous faire vivre l'ambiance si particulière de l'Ecusson.

La visite inclut la découverte de l’arc de triomphe, du mikvé (bain rituel juif médiéval) et une cour d'hôtel particulier.

- Rendez-vous 10 minutes avant à l'Office de Tourisme de Montpellier – extérieur façade côté Esplanade Charles-de-Gaulle.
- Gratuités : enfants moins de 6 ans accompagnés d'un parent, guides diplômés avec carte, détenteurs de la City Card.
- 1 adulte accompagné de 1 ou de 2 enfants de moins de 6 ans maximum.
- Visite interdite aux chiens de petites ou grandes tailles sauf chien guide.

Durée: 2h

Réservation obligatoire

IMPORTANT : 12/04, 13/04 et 21/06 : Accès à l'arc de triomphe sous réserve (événements sportifs et culturels)

LE BON PLAN : La réservation d'une visite guidée vous offre  10% de remise sur tous les produits de la boutique de l'Office de Tourisme (sauf tickets TAM), sur présentation de votre voucher."
11874,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
3191,"L'association Etc & Terra et la mairie de Lunas Les Chateaux vous donnent rendez-vous tous les 1ers mercredi du mois d'Avril à Octobre, et les 3ème Mercredi de juin, juillet et août, de 18h à 22h sur la place de l'église de Lunas Les Chateaux pour le fameux marché nocturne !

Vous y retrouverez de nombreux productrices et producteurs locaux:
- Les légumes et frites des jardins du Mas d'Ensaïre et de la Nize,
- Le pain du Fournil de Fonbine,
- La fromagerie de la Jasse du broum,
- Les grillades des Ovins Rouges du Brayou, éleveurs de brebis,
- Les vins de l'Ile de la Tortue et du domaine de Gravezon,
- Les bières de la Lodeva,
- Les sorbets Deci delà,
- Les confitures et chutney du Mas de la doux,
- Les savons de la vallée des z'ânes 34,
- Les piments et condiments de Mich Chilli,
- Et bien sûr, le four de l'asso pour vous concocter des magnifiques pizzas à base d'ingrédients des producteurs du marché !

Des saveurs à emporter ou à déguster sur place !
Pour parfaire le tout, un concert vous est proposé par des groupes d'ici et d'ailleurs à chaque marché.

Au plaisir de s'y retrouver !"
5004,Marché Traditionnel plein vent  - Tous les Mardis de l'année de 8h - 13h
7759,"Revivez l'essor prodigieux et le destin exceptionnel que Montpellier s'est forgé au cours des siècles : optez pour une découverte du centre historique de Montpellier avec notre visite de 2h.

Un voyage de mille ans au fil des ruelles du centre historique pour vous faire vivre l'ambiance si particulière de l'Ecusson.

La visite inclut la découverte de l’arc de triomphe, du mikvé (bain rituel juif médiéval) et une cour d'hôtel particulier.

- Rendez-vous 10 minutes avant à l'Office de Tourisme de Montpellier – extérieur façade côté Esplanade Charles-de-Gaulle.
- Gratuités : enfants moins de 6 ans accompagnés d'un parent, guides diplômés avec carte, détenteurs de la City Card.
- 1 adulte accompagné de 1 ou de 2 enfants de moins de 6 ans maximum.
- Visite interdite aux chiens de petites ou grandes tailles sauf chien guide.

Durée: 2h

Réservation obligatoire

IMPORTANT : 12/04, 13/04 et 21/06 : Accès à l'arc de triomphe sous réserve (événements sportifs et culturels)

LE BON PLAN : La réservation d'une visite guidée vous offre  10% de remise sur tous les produits de la boutique de l'Office de Tourisme (sauf tickets TAM), sur présentation de votre voucher."
3445,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
5031,MARCHE TRADITIONNEL PLEIN VENT - Tous les jeudis  - 8h/13h
11061,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
785,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
2745,"à partir de jeudi 10 octobre, l'atelier poterie enfants et adultes reprend avec Céline Alcoser, artisan potière.

Vous pourrez découvrir son univers et ses différentes créations en consultant son site internet : https:/atelierdescedres.fr

Attention, les places sont limitées !!
Pensez à vous inscrire en contactant le 04.67.37.51.23 ou contact@locastel-capestang.fr

Enfants à partir de 7 ans : jeudi de 17h15 à 18h15
Adultes : jeudi de 14h30 à 17h ou jeudi de 18h30 à 21h"
11805,"Carmen Truelle, l'une des plus grandes architectes espagnoles, a travaillé sur un projet peu de temps avant sa disparition.  Ses collaborateurs doivent retrouver sa première esquisse avant une réunion imminente !

Un escape game est un jeu collaboratif dans un décor grandeur nature.
L’objectif ? Mener à bien votre mission dans le temps imparti. Il faudra vous creuser les méninges, fouiller et résoudre des énigmes en équipe pour y parvenir.

Les mercredis à 14h et 15h
Les samedis à 14h, 15h et 16h

Adultes et enfants à partir de 8 ans
Groupe de 6 participants maximum
Gratuit
Réservation obligatoire par mail à serviceprogrammation@herault.fr (un numéro de téléphone vous sera demandé ainsi que les âges des enfants)"
143,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
156,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
9501,"Partez à la découverte du plateau de l’Auverne, sur les hauteurs du lac du Salagou, pour une balade théâtralisée autour de Pradines, Notre Dame de Clans, l’Auverne… Des regards croisés seront posés sur l’histoire de la vallée du Salagou avant le lac, la biodiversité, la nature et les paysages…

Par l’association le MAS des Terres Rouges

Durée 4h – Niveau Facile. Prévoir eau, chaussures de marche et chapeau.
Lieu de rendez-vous donné à l’inscription"
7785,"Cinéma «Le Quatrième mur» de David Oelhoffen – Film – Durée 1h56 - Nautilus – Tarifs de 3.5€ à 5€ - Infos : 04 67 07 73 34 - www.cineplan-cinema-itinerant.fr

Tout public avec avertissement
Liban, 1982. Pour respecter la promesse faite à un vieil ami, Georges se rend à Beyrouth pour un projet aussi utopique que risqué : mettre en scène Antigone afin de voler un moment de paix au cœur d’un conflit fratricide. Les personnages seront interprétés par des acteurs venant des différents camps politiques et religieux. Perdu dans une ville et un conflit qu’il ne connaît pas, Georges est guidé par Marwan. Mais la reprise des combats remet bientôt tout en question, et Georges, qui tombe amoureux d’Imane, va devoir faire face à la réalité de la guerre."
837,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
10879,"Pierresvives|Domaine du Département
Montpellier
Réservation obligatoire par mail à serviceprogrammation@herault.fr

Venez découvrir ou redécouvrir un bâtiment emblématique signé par la prestigieuse architecte Zaha Hadid.
Cet édifice hors norme où se mêlent courbes et mouvements fluides est une véritable prouesse technique. À la jonction de l'architecture, de l'art et du design, laissez-vous séduire par un circuit de visite originale dans ses espaces majestueux.

Durée : environ 1h.

Si vous souhaitez visiter à une autre date, c'est possible pour les groupes constitués d'au moins 5 personnes.
N'hésitez pas à nous contacter pour définir ensemble la date la plus propice à votre visite."
2120,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
4030,"« Paolo Venini and his furnace » – Verre vénitien - Exposition temporaire, Halle du Verre

Du 2 avril au 2 novembre 2025, la Halle du Verre présente l’exposition “Paolo Venini and his furnace”, dédiée à Paolo Venini, l’un des plus grands maîtres du design italien. Cette exposition prestigieuse, inédite en France, offre une immersion dans l’univers artistique et créatif de cet homme qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Plongez au cœur d’une exposition prestigieuse et inédite en France, dédiée à Paolo Venini, l’un des grands maîtres du design italien et créateur visionnaire qui a donné son nom à la célèbre Verrerie Venini, mondialement reconnue.

Commissaire d’exposition : Manuel Fadat

Visites découvertes de l’exposition permanente « Histoire du verre dans le bassin méditerranéen » et de l’exposition temporaire « Paolo Venini and his furnace – Verre vénitien 1934-1959 » par la guide conférencière Léa Chaumont.

Dates

Avril – les dimanches 13 et 27
Mai – les dimanches 11 et 25
Juin – les dimanches 8 et 22
Juillet – les dimanches 6, 13, 20 et 27
Août – les dimanches 3, 10, 17 et 31
Septembre – les dimanches 14 et 28
Octobre – les dimanches 12 et 26

Horaires

15h30 – visite guidée de l’exposition permanente « Paolo Venini and his furnace – Verre vénitien 1934-1959 »
16h30 – visite guidée de l’exposition temporaire « Histoire du verre dans le bassin méditerranéen »

Durée : environ 20 minutes / visite

Les visites sont comprises dans le prix d’entrée au musée. Pas de réservation. Groupe de 5 personnes minimum.


Horaires :
En avril, mai, juin, septembre, octobre et novembre :
du mercredi au dimanche et jours fériés (sauf 1er mai), de 14 h à 17 h
En juillet et août : tous les jours de 10 h à 13 h et de 14 h à 18 h"
6642,"Féria des Entrepreneurs 2025.

Porteurs de projets, entrepreneurs, salariés, étudiants ... retrouvez sur un lieu unique, les conseils pratiques et des solutions pour créer, reprendre ou faire grandir une entreprise dans les meilleures conditions.

La Feria des Entrepreneurs à Béziers c'est une journée avec :

    Une CONFÉRENCE, 45 min - de contenus inspirants et exclusifs
    Des ATELIERS, des interventions flash de 20 min.
    Des RDV EXPERTS, 30 min - pour échanger sur vos projets d'entreprises : création et reprise, financement, juridique, fiscal, social et assurance, innovation...
    Des stands avec les professionnels de l'accompagnement pour vous renseigner, vous conseiller et vous orienter.

Porteur de projet en création ou reprise d'entreprise, les experts vous orientent sur les points clés pour réussir vos projets. Tous secteurs d'activité, des plus innovants aux plus traditionnels.

Programme de la journée 8h30 - 16h

    8h00 / Ouvrture des portes aux publics
    08h30 - Conférence / Le financement des entreprises
    09h30 - Inauguration et visite des stands
    10h30 - Atelier / Comment promouvoir mon business en ligne ?
    11h30 - Atelier / Adapter son modèle économique 
    14h00 - Atelier / Sécuriser son entreprise 
    15h00 - Atelier / Quelles tâches automatiser avec l'IA ?"
9382,"Les Archives  vous font voyager au travers d'images, de croquis illustrant la diversité des paysages et des documents.

Tout public - Entrée libre
Du mardi au samedi, de 10h à 18h."
2121,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
10353,"L'association Etc & Terra et la mairie de Lunas Les Chateaux vous donnent rendez-vous tous les 1ers mercredi du mois d'Avril à Octobre, et les 3ème Mercredi de juin, juillet et août, de 18h à 22h sur la place de l'église de Lunas Les Chateaux pour le fameux marché nocturne !

Vous y retrouverez de nombreux productrices et producteurs locaux:
- Les légumes et frites des jardins du Mas d'Ensaïre et de la Nize,
- Le pain du Fournil de Fonbine,
- La fromagerie de la Jasse du broum,
- Les grillades des Ovins Rouges du Brayou, éleveurs de brebis,
- Les vins de l'Ile de la Tortue et du domaine de Gravezon,
- Les bières de la Lodeva,
- Les sorbets Deci delà,
- Les confitures et chutney du Mas de la doux,
- Les savons de la vallée des z'ânes 34,
- Les piments et condiments de Mich Chilli,
- Et bien sûr, le four de l'asso pour vous concocter des magnifiques pizzas à base d'ingrédients des producteurs du marché !

Des saveurs à emporter ou à déguster sur place !
Pour parfaire le tout, un concert vous est proposé par des groupes d'ici et d'ailleurs à chaque marché.

Au plaisir de s'y retrouver !"
11545,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
7794,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
7799,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
8126,"Les Grands Vins Du Terroir, Cave et restaurant au cœur de Faugères (Espace Bel Air) et vitrine de l'appellation, retrouvez nous, pour un concert live tous les jeudis de 20h à 23h. Sur réservation."
11064,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
7800,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
806,"Marché paysan les jeudis dès 16h sur l’esplanade.

Adapté à l’échelle du village, il propose le nécessaire : pain bio, fruits et légumes bio, fromages, vins du cru, acras et plats antillais de Lolo, cuisine familiale ou asiatique de « Pic St Food » (présente une semaine sur deux), l’épicerie ambulante proposant fruits secs en vrac, savons, épices (en alternance avec « Pic St Food »), les délicieux biscuits de Nath, une fleuriste et ses compositions de plantes grasses, et même un réparateur de vélos."
5005,Marché Traditionnel plein vent  - Tous les Mardis de l'année de 8h - 13h
2133,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
8329,"Tout au long de l’année et dans une ambiance musicale, venez découvrir le marché des Matelles tous les dimanches.

Notre marché se démarque par la possibilité de se restaurer sur place à l’ombre des majestueux platanes qui trônent sur le boulodrome, en prenant place sur les tables nappées de carreaux rouge et blanc.

Ambiance Musicale
Nous vous attendons nombreux !! Chaque dimanche de 9h à 15h.

Sont présents divers producteurs locaux :
– Fruits et légumes,
– Charcuterie et fromage,
– Oeufs, pain et fruits secs,
– Vinaigre et miel,
– Rôtisserie, traiteur cuisine du monde,
– Vins et bières,
– Gâteaux et sorbets,

Mais aussi divers créateurs…

Restauration sur place avec Food truck, et plateaux repas.
Sous les platanes de la place du boulodrome.
Des tables sont mises à disposition pour déguster les divers mets !

Les commerces sédentaires auront le plaisir de vous accueillir aux horaires habituels."
811,"Marché paysan les jeudis dès 16h sur l’esplanade.

Adapté à l’échelle du village, il propose le nécessaire : pain bio, fruits et légumes bio, fromages, vins du cru, acras et plats antillais de Lolo, cuisine familiale ou asiatique de « Pic St Food » (présente une semaine sur deux), l’épicerie ambulante proposant fruits secs en vrac, savons, épices (en alternance avec « Pic St Food »), les délicieux biscuits de Nath, une fleuriste et ses compositions de plantes grasses, et même un réparateur de vélos."
11777,"Un nom mystérieux, une église millénaire, la silhouette d'un pic mythique... Vous êtes bien à St Martin de Londres ! Lors de cette visite guidée, vous découvrirez l'histoire mouvementée de ce village médiéval. Point stratégique entre Méditerranée et Cévennes, il fut convoité par les seigneurs et les abbayes locales. Au fil des vendanges et des transhumances, le lieu a évolué mais son église romane, ses ruelles en pierre et ses remparts dominent toujours le bassin de Londres. Un quizz est prévu pour les enfants.
Guide : Léa vous dit tout (Chaumont). Durée 1h30. Chiens admis, tenus en laisse.
Réservation obligatoire."
2852,"de 6h à 13h30

Mercredi :  parking de la Maison de retraite (rive gauche) toute l'année
Vendredi :  promenade du Pot de plaisance (rive droite) toute l'année
Dimanche : parking de la Maison de retraite (rive gauche) de mi-juin à fin août

Plus d'infos au 04 67 07 73 34"
7808,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
10383,"Lodève accueille depuis 1966 l’unique annexe de la Manufacture nationale de tapis de la « Savonnerie ». 
Dans cet atelier d’artisanat d’art se tissent des tapis d’exception destinés aux plus hauts lieux de la République. Les liciers et licières perpétuent une pratique de tissage vieille de plus de quatre siècles pour des créations classiques mais aussi contemporaines. 
Venez découvrir un espace où le temps se mesure en tombée de métier et où le travail de la main est virtuose ! 

Attention : pensez à prendre vos billets par avance, le nombre de places est limité et il n'y a pas de billetterie sur place.
Achat des billets à l'Office de Tourisme de Lodève ou via la billetterie en ligne >> Boutique - Lodévois & Larzac (boutique.tourisme-lodevois-larzac.fr)

Visites proposées tous les jeudis et vendredis de l'année à 14h."
7810,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
10536,"Envie de découvrir un magnifique site entre mer et canal du Midi ?

Ouvrez grand vos mirettes et suivez notre guide sur les petits sentiers de la Grande Maïre ! Ce site reconnu Natura 2000, d'une beauté extraordinaire, offre une grande diversité de paysages : sansouïre, roselières, prés salés et abrite une richesse faunistique et floristique rare. Refuge pour de nombreux oiseaux migrateurs, vous pourrez y observer :  flamants, hérons cendrés, gravelots, sternes, aigrettes et bien d'autres espèces... 
Au coeur de cet espace préservé, très belle mosaïque de milieux naturels, s'épanouissent de nombreuses espèces végétales comme l'Iris d'Espagne et autres fleurs du bord de mer...

Un trésor naturel à découvrir avec les enfants en famille ou entre amis !  

Tous les mercredis de juillet et août à 18h RDV à l'observatoire de la plage ouest de Portiragnes (avenue de la Grande Maïre à proximité du rond-point), durée de la sortie 3h.
Prêt de jumelles - Visite commentée par un professionnel du littoral de notre destination.
 
#ESCAPADENATURE"
2874,"de 6h à 13h30

Mercredi :  parking de la Maison de retraite (rive gauche) toute l'année
Vendredi :  promenade du Pot de plaisance (rive droite) toute l'année
Dimanche : parking de la Maison de retraite (rive gauche) de mi-juin à fin août

Plus d'infos au 04 67 07 73 34"
7811,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
9380,"Les Archives  vous font voyager au travers d'images, de croquis illustrant la diversité des paysages et des documents.

Tout public - Entrée libre
Du mardi au samedi, de 10h à 18h."
2137,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
8618,"Visite guidée ""Le charme de la nature"" avec l'Office de Tourisme de Palavas-les-Flots - Sur réservation – Tarif : 5€/adulte et 3€/enfant – Infos : 04 67 07 73 34 - Réservation au comptoir ou sur la billetterie en ligne de l'Office de Tourisme : https://billetterie.ot-palavaslesflots.com/

Lieu de départ des visites guidées : se présenter à l'Office de Tourisme de Palavas (situé au rez-de-chaussée du Phare de la Méditerranée).

Cap vers les lagunes pour une balade facile de 4 km environ.
Accompagné(e.s) d’un guide-conférencier, vous pourrez découvrir la richesse des étangs qui bordent Palavas. Observez, sentez, écoutez, touchez : tous les sens seront mis en éveil pour vivre une expérience 100 % authentique !

* Pendant la saison estivale, nous vous conseillons de vous munir d'un chapeau ou d'une casquette, d'une crème solaire et d'une bouteille d'eau.

 
Toutes les dates de la visite guidée ""Le charme de la nature"" pour l'année 2025 :
Février : 25/02 de 14h30 à 16h30
Avril : 08/04, 16/04 & 21/04 de 14h30 à 16h30 
Mai : 24/05 de 9h à 11h 
Juin : 24/06 de 18h à 20h
Juillet : 03/07, 09/07 & 17/07 de 9h à 11h ; 22/07 & 30/07 de 18h à 20h
Août :  05/08 & 20/08 de 18h à 20h ; 14/08 & 26/08 de 9h à 11h
Septembre : 11/09 de 14h30 à 16h30
Octobre : 23/10 de 14h30 à 16h30
Décembre : 23/12 de 9h30 à 11h30"
8661,"Escapade à vélo à la découverte des flamants roses !

Enfourchez votre bicyclette et roulons ensemble entre mer et Canal du Midi, à la découverte de la réserve naturelle de la Maïre, un refuge idéal pour de nombreux oiseaux. Les prés salés, les arbres aux essences méditerranéennes, les roselières, les dunes et la végétation du bord de mer sont les habitats favoris d’oiseaux que vous aurez peut-être la chance d'observer tout en vous baladant le nez au vent !
Au coeur de la réserve, les flamants aussi roses que des crevettes se pavanent gracieusement et préparent pour leur parade nuptiale, avec un peu de chance vous pourrez les découvrir ! 

17 avril (venir avec son vélo et son pique-nique)
Départ : 10h30 Office de Tourisme de Vias 
Retour : 15h00 Office de Tourisme de Vias

24 avril (venir avec son vélo)
Départ : 14h00 0ffice de Tourisme de Vias
Retour : 16h00 Office de Tourisme de Vias

20 km environ, terrain plat - Accessible à tous, recommandé pour les familles
 
Sont recommandés : chaussures de sport ou chaussures fermées, eau, casquette, anti-moustiques, jumelles si possible

#ESCAPADEVELO
#ESCAPADENATURE"
8745,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
